LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
61.79054054054055,18.88436602958084,16.304921872512264,0,1,20.97560975609756,19.0,10.0,23.982830518338687,15.294117647058822,29.014084507042256,23.359551341381533
21.554054054054056,18.88436602958084,15.51946022509491,0,2,14.390243902439025,10.0,10.0,15.950008827528457,10.0,25.211267605633804,10.0
22.06081081081081,16.20352363725103,14.386484870428312,1,3,34.14634146341464,10.0,10.0,23.21977957541487,15.294117647058822,20.140845070422536,27.039573507935973
31.79054054054054,27.414607270174876,20.123326913619263,0,0,34.14634146341464,10.0,10.0,29.97783553677396,15.294117647058822,27.74647887323944,22.080420444494784
20.033783783783782,14.454862674754144,18.34139040864055,1,3,53.90243902439025,10.0,10.0,28.57117610855653,10.0,22.676056338028168,20.959587883543044
17.804054054054056,15.557313824099907,13.365809302649222,1,1,10.0,10.0,10.0,18.06547130544775,15.294117647058822,48.02816901408451,26.77715885853364
29.054054054054056,27.225997328214508,19.98650798611644,1,0,36.34146341463415,10.0,10.0,22.354578257434135,10.0,44.225352112676056,24.90116986134548
29.76351351351352,25.37091779102209,19.95700010260535,1,2,16.585365853658537,10.0,10.0,26.82470455441955,10.0,26.47887323943662,23.202020018133958
24.08783783783784,15.484179356809154,13.49296917475814,0,3,53.90243902439025,10.0,16.0,25.31783449511068,15.294117647058822,30.281690140845072,23.97476811534797
36.4527027027027,22.75211516351478,18.967424570325356,0,2,58.29268292682927,19.0,22.0,23.102267925180957,15.294117647058822,35.352112676056336,20.33435172025352
27.33108108108108,31.063632269734608,21.17627009502199,0,3,42.926829268292686,10.0,28.0,24.522280555294053,10.0,55.63380281690141,44.67513841771093
24.695945945945947,21.30459612515629,24.17206327565812,0,2,12.195121951219512,10.0,10.0,30.993469781082027,25.88235294117647,64.50704225352112,27.20991967137097
32.39864864864865,23.754713990646238,19.6930213029936,0,1,16.585365853658537,10.0,10.0,22.854877145654516,15.294117647058822,36.61971830985915,25.776155598887765
23.783783783783782,32.02638073698007,22.505929291940525,0,0,20.97560975609756,10.0,10.0,29.80278581072221,20.588235294117645,61.971830985915496,27.445254639667343
36.0472972972973,31.47209845856594,24.486672508488528,0,0,60.487804878048784,10.0,10.0,25.55948174549657,10.0,26.47887323943662,27.591749490793475
47.70270270270271,30.647920560924003,24.484018921841848,0,2,31.951219512195124,10.0,10.0,15.674479038603351,15.294117647058822,55.63380281690141,28.380555846281293
28.24324324324324,20.04025288877372,15.987871339966906,0,2,45.1219512195122,10.0,10.0,32.012099334562095,10.0,37.887323943661976,23.42539021827858
26.62162162162162,32.32050356363856,23.85702946896424,0,1,16.585365853658537,10.0,10.0,18.865380717980024,25.88235294117647,30.281690140845072,24.04754826866716
29.66216216216216,28.97896031819909,20.14158358974843,0,2,20.97560975609756,91.0,10.0,13.08048388805708,36.47058823529412,30.281690140845072,24.887194964120017
33.10810810810811,63.150417497930746,37.49497882437856,1,5,25.365853658536587,10.0,10.0,29.419591938809194,15.294117647058822,73.38028169014085,26.665034743189786
24.18918918918919,38.29873681403417,26.54065471648491,0,1,18.78048780487805,10.0,10.0,20.475452266986828,10.0,36.61971830985915,21.245054552198575
21.554054054054056,22.50554106172026,16.221599251806502,0,2,16.585365853658537,10.0,16.0,34.75950338664852,10.0,21.408450704225352,23.69450258030552
22.972972972972972,25.705117400065912,17.74974672989672,0,2,14.390243902439025,10.0,10.0,28.71598882269365,20.588235294117645,42.95774647887324,24.046951692098943
26.41891891891892,18.653188657742263,16.19018078590981,0,2,18.78048780487805,10.0,10.0,17.806060559221176,20.588235294117645,21.408450704225352,22.183332008853217
22.972972972972972,18.96134967936058,14.797684657197884,0,2,10.0,10.0,10.0,16.399081816756595,10.0,29.014084507042256,28.5865468591868
35.13513513513514,55.24238528555651,34.57709494768896,1,2,23.170731707317078,10.0,10.0,20.38901145448166,10.0,63.23943661971831,27.696469040702063
22.466216216216218,32.786481067305346,22.017138631622025,0,2,16.585365853658537,10.0,10.0,19.596335859554745,15.294117647058822,41.69014084507042,25.27997469639842
21.85810810810811,27.03942518874831,19.512152837155877,0,0,23.170731707317078,10.0,10.0,19.671124458276974,20.588235294117645,44.225352112676056,27.28130280691944
14.45945945945946,25.754703927424043,16.867057667745005,1,4,18.78048780487805,28.0,10.0,21.62261256322721,10.0,37.887323943661976,27.716198104628617
17.7027027027027,22.470898419319376,16.606793889438606,1,2,27.5609756097561,10.0,10.0,18.23207692046711,10.0,34.08450704225352,23.921031983496583
38.47972972972973,20.877789713877437,18.04726686472251,0,2,56.09756097560976,10.0,10.0,24.49889229808721,10.0,42.95774647887324,25.565112762053857
17.601351351351354,37.79268252798205,27.89377161936009,0,2,27.5609756097561,10.0,10.0,26.432723965754374,15.294117647058822,34.08450704225352,24.358252804930807
26.824324324324323,22.297458784815603,18.74993660876344,0,1,10.0,10.0,10.0,15.410158156628247,10.0,39.15492957746479,25.75485483687789
36.0472972972973,20.001761063883848,15.807215161060917,0,1,47.31707317073171,10.0,10.0,23.48767553935113,15.294117647058822,37.887323943661976,24.43968163554639
33.61486486486486,63.31797014745136,36.89601124648989,1,5,16.585365853658537,19.0,10.0,29.607868742490943,20.588235294117645,73.38028169014085,26.590693711529035
33.61486486486486,19.04263535662801,12.218398436624684,1,2,62.6829268292683,10.0,10.0,16.253030425185074,20.588235294117645,29.014084507042256,10.0
18.91891891891892,15.970534885417637,13.036233841131535,1,1,10.0,10.0,10.0,18.592328291242467,15.294117647058822,46.760563380281695,26.449387758951342
22.56756756756757,24.743953890315908,18.24034182913497,0,4,20.97560975609756,10.0,10.0,21.352163278191608,10.0,54.36619718309859,22.425928701933195
41.11486486486487,38.031331842299245,27.743260184760395,0,0,36.34146341463415,10.0,10.0,23.420981461550475,20.588235294117645,45.49295774647888,27.779327858699773
21.0472972972973,26.92191191158453,18.05246789455001,0,0,27.5609756097561,10.0,10.0,17.873754870227852,10.0,37.887323943661976,21.826503162434424
28.14189189189189,23.651691753440996,18.94778802913992,0,1,10.0,10.0,10.0,14.645023963846302,10.0,39.15492957746479,25.219474331747087
12.93918918918919,16.2263923096856,13.099389203322527,0,2,23.170731707317078,10.0,10.0,17.09789572693143,15.294117647058822,42.95774647887324,10.0
31.58783783783784,28.01281551346333,22.519621799037395,0,2,29.75609756097561,10.0,10.0,32.30442075857333,15.294117647058822,30.281690140845072,25.52867910907182
20.64189189189189,22.65158357380241,16.556906460481017,0,0,20.97560975609756,10.0,10.0,17.08698021517351,10.0,25.211267605633804,41.83903697938327
25.304054054054056,14.7306452789651,13.913085012660556,0,0,45.1219512195122,10.0,10.0,18.840964744535444,15.294117647058822,31.549295774647888,20.45909093151978
22.66891891891892,45.66788347795022,28.531056988426823,0,3,25.365853658536587,10.0,16.0,25.38465951522041,25.88235294117647,41.69014084507042,28.549215042482903
29.358108108108112,19.741828034627545,16.072573825728938,0,1,31.951219512195124,10.0,22.0,19.1345349215776,15.294117647058822,37.887323943661976,29.052941212319467
32.39864864864865,39.3762814884512,27.316669595440075,0,3,23.170731707317078,10.0,10.0,25.23598201534941,10.0,56.90140845070423,18.545351435029342
37.770270270270274,40.5921703099724,28.90606185333568,0,0,12.195121951219512,10.0,10.0,18.88224182988373,10.0,59.43661971830986,24.357661261213472
25.101351351351354,29.51195888167412,21.622709512459476,0,2,18.78048780487805,10.0,28.0,23.594884218241944,36.47058823529412,53.098591549295776,10.0
22.66891891891892,30.98121447997041,21.111416437377123,0,2,34.14634146341464,10.0,10.0,26.11124328623112,25.88235294117647,29.014084507042256,26.50526900812682
21.655405405405403,27.785260901614397,19.107321658338336,0,0,20.97560975609756,10.0,10.0,20.90979024124353,20.588235294117645,42.95774647887324,27.85221427041318
15.16891891891892,26.65563905234637,18.66491569260381,1,2,62.6829268292683,10.0,10.0,35.01367502606901,10.0,69.5774647887324,22.32073534240036
24.18918918918919,19.04263535662801,15.300804685408458,0,1,10.0,10.0,10.0,16.694332327420128,15.294117647058822,20.140845070422536,27.00954889630023
19.527027027027028,20.284109920576014,14.869543783589984,0,2,29.75609756097561,10.0,10.0,19.01764499616337,10.0,42.95774647887324,19.285380195995856
19.222972972972972,25.63402073526933,17.683194776797983,0,1,18.78048780487805,19.0,22.0,23.118412227169223,20.588235294117645,46.760563380281695,26.908813562847104
16.486486486486488,24.879354544928518,17.99982073547987,0,3,42.926829268292686,10.0,10.0,27.510443770028832,10.0,31.549295774647888,20.45948512534868
33.71621621621622,37.45508658144794,26.126801343068657,0,0,14.390243902439025,10.0,10.0,33.15998098681227,10.0,41.69014084507042,26.53725385837192
14.256756756756758,28.450943049709803,19.426495060201034,0,3,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,22.382172428447163
40.60810810810811,33.751040914545634,24.456846194579843,0,2,42.926829268292686,10.0,10.0,27.75087949975021,10.0,60.70422535211268,28.70328120129951
36.95945945945946,21.882199921003703,17.518353974306205,0,1,10.0,10.0,10.0,24.33093209717598,20.588235294117645,34.08450704225352,27.348616780454645
31.89189189189189,30.71290381823808,19.6800718001578,1,2,23.170731707317078,10.0,10.0,17.896537395221824,10.0,30.281690140845072,23.117297761800724
17.094594594594597,28.73849962388707,22.29714509457973,1,1,78.04878048780489,10.0,10.0,36.25074282181581,20.588235294117645,58.16901408450705,25.8355569908424
26.114864864864863,21.234857995355824,16.33549119068202,1,1,14.390243902439025,10.0,10.0,20.415101907555545,10.0,32.816901408450704,24.43555537597305
33.41216216216216,36.93001280545024,26.4416228628308,0,5,38.53658536585366,19.0,16.0,21.70485120215656,15.294117647058822,54.36619718309859,10.0
25.0,24.94750771723352,18.72626661587505,1,2,10.0,10.0,10.0,33.4388301060321,10.0,34.08450704225352,23.26893145058635
17.5,19.04263535662801,12.643715304354595,1,1,49.51219512195122,10.0,10.0,23.092488871760164,15.294117647058822,29.014084507042256,25.439495559743957
30.270270270270277,19.04263535662801,11.95834694525002,0,3,23.170731707317078,19.0,10.0,18.672959087303003,10.0,34.08450704225352,18.5737780321862
18.20945945945946,22.523881284167786,16.478997156534486,0,2,10.0,10.0,16.0,18.96883297243066,20.588235294117645,32.816901408450704,26.022187398207222
36.25,23.26111294205848,18.28884939303628,0,2,62.6829268292683,10.0,22.0,25.41877534251208,15.294117647058822,35.352112676056336,21.41678585205943
35.8445945945946,41.35906331527824,31.310954359489045,1,3,20.97560975609756,10.0,10.0,25.217136209307817,15.294117647058822,44.225352112676056,26.13436567528149
36.6554054054054,21.147911755604586,18.704825635769875,0,2,23.170731707317078,19.0,10.0,21.29830563053806,25.88235294117647,46.760563380281695,28.478390418462595
27.736486486486484,12.984248541461731,27.47238205986727,1,0,64.8780487804878,10.0,10.0,15.657891272467722,20.588235294117645,36.61971830985915,22.68038033339936
25.50675675675676,29.87876333062465,20.380406387949648,0,1,73.65853658536585,10.0,16.0,36.2482193534798,20.588235294117645,72.11267605633803,25.746262226161637
18.41216216216216,22.365385534621257,16.259917042984565,1,2,23.170731707317078,10.0,10.0,19.86656153545195,10.0,51.83098591549296,25.315520844295868
41.520270270270274,34.18373431080765,25.249313310744437,0,2,34.14634146341464,10.0,10.0,27.519946475456543,10.0,60.70422535211268,27.60104203215328
29.358108108108112,22.97038645289028,19.533381530329315,1,3,49.51219512195122,10.0,10.0,57.66703506745661,15.294117647058822,40.42253521126761,19.384066929689205
31.689189189189197,20.492871464978727,18.38416622538504,0,2,40.73170731707317,10.0,10.0,17.313201957867157,15.294117647058822,21.408450704225352,11.555768780354231
17.7027027027027,21.295539225182207,16.312882632452304,1,2,19.87804878048781,10.0,16.0,28.987641463759285,20.588235294117645,30.281690140845072,10.0
18.81756756756757,21.887407638488806,15.743316794608855,0,0,31.951219512195124,10.0,10.0,19.55455024336136,10.0,34.08450704225352,24.22032777422768
43.95270270270271,42.034028785847084,29.883537030506808,0,3,60.487804878048784,10.0,10.0,23.45380059728089,15.294117647058822,37.887323943661976,26.3868935793855
16.486486486486488,19.04263535662801,12.000804331596903,1,1,53.90243902439025,10.0,10.0,24.30107861892705,15.294117647058822,30.281690140845072,10.0
29.45945945945946,29.921783605501563,22.867772367081844,0,3,38.53658536585366,10.0,10.0,20.39589527443784,10.0,41.69014084507042,23.186626219556537
43.44594594594595,64.22411298985878,13.628938954534036,0,0,12.195121951219512,10.0,22.0,25.142417152501444,25.88235294117647,73.38028169014085,28.426361941347075
14.256756756756758,26.219775741093414,18.112226665833244,0,2,18.78048780487805,10.0,10.0,17.896537395221824,10.0,30.281690140845072,18.257915021268357
34.12162162162162,26.96742283395432,21.35798770858665,0,2,31.951219512195124,10.0,10.0,32.59051689917942,10.0,55.63380281690141,10.0
21.25,56.31472224248844,33.794817604247626,1,3,31.951219512195124,10.0,16.0,28.282661951900785,10.0,37.887323943661976,23.38762299428914
19.527027027027028,22.04658265553339,16.067160508969714,0,2,12.195121951219512,10.0,10.0,18.34147246950573,52.35294117647059,37.887323943661976,30.66166635058713
27.12837837837838,30.942043387582487,21.781924711260288,1,0,12.195121951219512,10.0,16.0,33.76408359550322,15.294117647058822,35.352112676056336,10.0
36.25,19.04263535662801,13.231113244463732,0,2,27.5609756097561,19.0,10.0,16.56217691213565,10.0,27.74647887323944,20.281695740278085
72.22972972972973,37.72045375068871,30.203135006232976,0,3,31.951219512195124,10.0,10.0,34.98547109056949,15.294117647058822,42.95774647887324,26.66310896806979
34.222972972972975,33.08083031646318,29.158895589031367,0,2,11.53658536585366,10.0,76.0,25.00727302038255,15.294117647058822,27.74647887323944,10.0
30.16891891891892,30.830869940400568,23.996926556977225,0,3,10.0,10.0,10.0,25.963334578603444,10.0,36.61971830985915,23.19162733640279
14.054054054054054,19.04263535662801,11.986474963704833,0,2,12.195121951219512,10.0,10.0,29.93696942575141,10.0,27.74647887323944,21.626970266940862
27.33108108108108,31.528930505903336,22.333340016440445,0,1,62.6829268292683,10.0,10.0,31.440633783627508,20.588235294117645,31.549295774647888,24.289566579334288
45.77702702702703,55.81795127890975,37.67637800754562,0,3,18.78048780487805,10.0,10.0,30.640464189047595,10.0,49.29577464788733,24.301060537156864
34.020270270270274,39.42066029832422,26.664524141151936,0,0,51.707317073170735,10.0,10.0,24.45772537752472,31.176470588235293,54.36619718309859,10.0
16.891891891891895,19.13320435636889,14.77645596402444,0,2,14.390243902439025,10.0,16.0,17.346989752132878,10.0,35.352112676056336,10.0
27.12837837837838,35.345055309984986,24.76880184076357,0,2,20.97560975609756,10.0,10.0,19.455301036883608,20.588235294117645,26.47887323943662,10.0
25.304054054054056,28.084365023258623,23.077724142567185,0,3,38.53658536585366,10.0,10.0,33.76911892850244,10.0,34.08450704225352,22.90574951134688
26.114864864864863,29.367501327087428,20.8266335184554,0,2,10.878048780487806,64.0,10.0,23.91074571405082,20.588235294117645,68.30985915492958,10.0
13.952702702702702,20.10591541358585,18.19448785188033,1,2,14.390243902439025,19.0,22.0,21.42807272529881,10.0,27.74647887323944,30.40007732927622
31.486486486486484,25.790025837322982,19.765198859783304,0,4,10.21951219512195,10.0,10.0,26.95893754707488,15.294117647058822,42.95774647887324,10.0
26.01351351351352,32.65243894768885,21.638631032339557,0,2,29.75609756097561,10.0,10.0,31.502663046289825,15.294117647058822,34.08450704225352,22.92416492707695
60.67567567567568,15.943364185495374,17.886459513933687,1,2,16.585365853658537,28.0,10.0,30.749479049485164,41.76470588235294,27.74647887323944,28.002443757854504
31.89189189189189,34.09701449355576,23.96412822602425,1,3,34.14634146341464,10.0,10.0,24.71242621360648,10.0,39.15492957746479,24.89240858222121
18.716216216216218,16.92784921267865,14.939492327596476,0,1,10.0,10.0,10.0,22.055285847249795,10.0,26.47887323943662,39.64695535300356
26.92567567567568,19.569294090121183,17.60528547285145,0,3,18.78048780487805,10.0,10.0,29.01308622043714,25.88235294117647,50.563380281690144,24.195174924075232
22.972972972972972,28.64906273664296,21.27339136629049,1,3,36.34146341463415,10.0,22.0,23.88152897020577,10.0,44.225352112676056,24.56924719547114
35.13513513513514,42.52264853944909,31.563151234389537,1,3,23.170731707317078,10.0,10.0,24.034371242569907,15.294117647058822,44.225352112676056,26.845398083978846
37.770270270270274,26.10430026642381,21.03095969024978,1,2,20.97560975609756,10.0,10.0,19.52308345321737,68.23529411764706,36.61971830985915,29.52606585580037
30.472972972972972,22.37761234958628,21.31945763047685,0,3,40.73170731707317,10.0,28.0,31.27598098538756,15.294117647058822,55.63380281690141,21.231327779847245
20.43918918918919,23.0758993375884,16.8858450612035,0,3,38.53658536585366,10.0,10.0,28.052658603518125,31.176470588235293,49.29577464788733,27.231953998469184
50.641891891891895,41.61809065453713,31.155878755857053,1,3,23.170731707317078,10.0,10.0,21.14162277436418,10.0,49.29577464788733,26.089040921363715
22.364864864864863,28.086855670751497,20.695864768507,0,2,20.97560975609756,10.0,10.0,16.248418268241174,15.294117647058822,26.47887323943662,24.799041440094683
20.33783783783784,19.04263535662801,15.51946022509491,1,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
28.14189189189189,39.03370424693135,27.002803366870737,0,1,16.585365853658537,10.0,10.0,20.838621045474195,10.0,35.352112676056336,20.768548256769066
35.94594594594595,13.74208464679348,14.825494245255092,0,2,64.8780487804878,10.0,10.0,18.628070373046583,15.294117647058822,23.943661971830988,19.95710382291753
20.945945945945947,28.52453036199926,31.326769735903262,1,5,42.926829268292686,10.0,10.0,10.982409907660786,10.0,18.87323943661972,17.86670217435414
30.574324324324323,35.13063320309847,24.80351075410215,0,1,34.14634146341464,10.0,22.0,26.88348108387236,10.0,40.42253521126761,28.329702910430814
21.95945945945946,20.00855373886441,15.731747156829329,0,2,25.365853658536587,10.0,10.0,15.942304888606287,36.47058823529412,32.816901408450704,10.0
24.08783783783784,19.72190285468456,18.17304687177516,1,0,34.14634146341464,10.0,10.0,18.4743328143844,10.0,49.29577464788733,10.0
61.28378378378379,50.51536276658104,36.220195799313366,0,3,23.170731707317078,10.0,10.0,29.548136293659187,15.294117647058822,51.83098591549296,27.52759290377396
17.39864864864865,17.96848701970127,14.028781390455816,0,2,12.195121951219512,10.0,10.0,26.520575461923457,15.294117647058822,17.605633802816904,23.634298951033067
20.135135135135137,13.479434547544953,16.421573541500326,0,3,53.90243902439025,10.0,22.0,41.12124775433679,15.294117647058822,25.211267605633804,19.42401034109017
10.91216216216216,16.936906112652743,14.111997867695708,1,2,16.585365853658537,10.0,22.0,26.71241150156552,15.294117647058822,25.211267605633804,10.0
33.41216216216216,30.493273993866467,22.02711611741354,1,0,29.75609756097561,10.0,10.0,19.017113881991712,15.294117647058822,40.42253521126761,23.295904756575013
45.37162162162163,37.60928030350678,27.832102265691248,0,2,56.09756097560976,10.0,10.0,29.853050602425984,36.47058823529412,54.36619718309859,10.0
15.37162162162162,25.390390125966384,17.497443711530366,0,4,16.585365853658537,10.0,10.0,21.330734846807808,10.0,49.29577464788733,23.61693750303995
51.65540540540541,19.04263535662801,15.050093819030108,0,2,10.0,64.0,10.0,18.927184913918698,10.0,35.352112676056336,22.29982291676208
27.229729729729733,14.87419714355438,32.02986405380766,0,0,31.951219512195124,73.0,22.0,20.518189366631127,62.94117647058823,61.971830985915496,24.533931703484548
49.020270270270274,19.04263535662801,13.821164771219554,0,2,10.0,10.0,28.0,26.488997272822655,15.294117647058822,30.281690140845072,10.0
20.43918918918919,21.322257080105764,17.710579790991723,1,2,14.390243902439025,10.0,22.0,25.337596437390623,10.0,26.47887323943662,22.84292778283921
98.88513513513512,21.602794556803115,19.13449438560034,0,2,45.1219512195122,10.0,10.0,26.818082144518883,10.0,29.014084507042256,24.964505502067567
23.074324324324323,28.47200034214956,19.936620557158847,1,3,20.97560975609756,10.0,10.0,18.9625841427066,10.0,42.95774647887324,22.325707273593476
25.0,18.253326523886315,14.49082389737578,0,2,23.170731707317078,19.0,10.0,17.844623812673074,15.294117647058822,30.281690140845072,27.021735959794498
21.14864864864865,33.33080075574799,24.511085505637983,1,3,38.53658536585366,10.0,10.0,19.978049869513896,36.47058823529412,37.887323943661976,26.371977281189643
13.952702702702702,16.551987863754036,14.176745381874706,1,3,36.34146341463415,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
21.351351351351354,45.71475293531612,28.028786107943183,0,3,23.170731707317078,10.0,10.0,25.933060956800663,31.176470588235293,41.69014084507042,28.152233655507047
14.966216216216218,25.354388948569387,19.17016602017433,1,2,10.0,10.0,16.0,23.83370632482914,10.0,50.563380281690144,10.0
13.952702702702702,19.04263535662801,16.716440089679434,1,2,31.951219512195124,10.0,10.0,15.580219759264407,15.294117647058822,25.211267605633804,10.0
22.466216216216218,21.131382913151874,16.513069209077862,0,2,10.0,10.0,10.0,30.12189009395544,10.0,36.61971830985915,22.61699699864844
20.43918918918919,19.04263535662801,12.063322832992691,1,2,69.26829268292684,10.0,10.0,26.03783759770259,10.0,16.338028169014084,20.343356845884845
14.66216216216216,26.327100005786352,17.625983448695557,0,3,10.0,10.0,10.0,22.0959371462618,10.0,45.49295774647888,30.81076269120913
20.033783783783782,21.01613386098162,15.677826276168789,0,2,16.585365853658537,10.0,16.0,16.951289494134922,10.0,35.352112676056336,26.74570745009469
21.655405405405403,15.193452867640952,13.171779047043962,1,2,29.31707317073171,10.0,10.0,16.717834740130176,20.588235294117645,25.211267605633804,10.0
24.5945945945946,29.668416828726475,21.383780570792386,0,3,10.0,10.0,22.0,22.028230251641283,10.0,53.098591549295776,23.98430039305328
43.04054054054055,17.876785907463642,17.524828725724106,0,2,10.0,10.0,10.0,33.321914769175336,10.0,30.281690140845072,28.32848040299192
19.42567567567568,23.939248327618262,17.586816509790555,0,2,36.34146341463415,10.0,10.0,30.09166179211416,10.0,44.225352112676056,22.16865533738081
21.4527027027027,30.816605322941378,21.03892045018982,0,0,18.78048780487805,10.0,10.0,17.896537395221824,10.0,10.0,10.0
22.77027027027027,28.77789713877435,21.094327339372505,1,3,29.75609756097561,10.0,16.0,23.247185724126545,10.0,45.49295774647888,24.34362753155896
35.54054054054054,36.31957774719676,28.0251772301037,0,4,47.31707317073171,10.0,10.0,33.05151436100982,15.294117647058822,48.02816901408451,25.020339345693323
24.18918918918919,31.442210688651453,21.34631192734126,1,1,14.390243902439025,10.0,10.0,21.134475959652256,10.0,36.61971830985915,25.909491734742463
14.864864864864863,19.04263535662801,16.25216856997626,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,24.31674213225518
34.020270270270274,42.23056351528478,31.6464738550953,1,3,16.585365853658537,10.0,10.0,25.0281013542144,15.294117647058822,45.49295774647888,27.04319369881989
18.716216216216218,20.174747853388915,17.854616474173525,1,2,10.0,19.0,22.0,17.444572978428972,10.0,20.140845070422536,10.0
34.62837837837838,26.78492629947646,19.57286689963192,0,0,10.0,10.0,10.0,28.8952856147141,36.47058823529412,39.15492957746479,28.468701912455995
14.966216216216218,31.095557842143265,21.46105301394371,1,1,58.29268292682927,10.0,10.0,21.480633820062,15.294117647058822,25.211267605633804,26.61188638219283
22.06081081081081,31.308394991534318,21.051976096491487,0,3,40.73170731707317,10.0,10.0,24.01283351848619,15.294117647058822,32.816901408450704,25.8446361007131
26.92567567567568,22.87868534065265,18.86117496099228,1,3,20.97560975609756,10.0,10.0,19.532597816245463,10.0,26.47887323943662,22.263229423720336
21.0472972972973,17.620928483195677,14.769875069140674,1,2,60.487804878048784,10.0,16.0,19.70142167570389,10.0,37.887323943661976,26.91043477681576
17.094594594594597,25.16668469660643,17.866610685816518,0,4,16.585365853658537,10.0,10.0,19.353440752876423,10.0,48.02816901408451,25.333516270839127
44.35810810810811,64.09935419271574,13.333010971696254,0,0,16.585365853658537,10.0,16.0,26.21693143946726,25.88235294117647,73.38028169014085,28.83680356106921
31.79054054054054,44.641057443388085,28.99968039023055,0,0,10.21951219512195,10.0,10.0,29.537189106617117,10.0,44.225352112676056,10.0
25.101351351351354,25.22895088392828,20.422120770035463,1,3,14.390243902439025,19.0,16.0,28.366190390447635,10.0,49.29577464788733,10.0
16.993243243243242,27.83167751398159,18.65228462016561,0,2,10.0,37.0,10.0,17.896537395221824,10.0,15.070422535211268,22.921379606267408
36.554054054054056,38.34741765139489,31.75442175988225,0,3,29.75609756097561,10.0,10.0,28.810354926005274,25.88235294117647,42.95774647887324,19.194359740421653
20.236486486486488,14.78159034131934,17.657189627660514,1,3,56.09756097560976,10.0,10.0,27.05791467816408,10.0,22.676056338028168,21.067896954568354
15.37162162162162,31.978379167117414,22.48799104620897,1,2,27.5609756097561,10.0,10.0,42.30840570349857,15.294117647058822,73.38028169014085,28.516110630565347
24.29054054054054,17.424620176257335,15.89297908148162,0,3,23.170731707317078,10.0,10.0,31.22278764761688,10.0,29.014084507042256,18.99195871330614
19.62837837837838,23.85298135536508,17.858968356274083,0,1,16.585365853658537,19.0,28.0,24.21935869159809,25.88235294117647,46.760563380281695,26.729362796420823
49.42567567567568,39.88007154950979,29.52933628490793,0,0,10.0,19.0,10.0,23.773175932049188,10.0,40.42253521126761,25.088323184135746
21.75675675675676,33.37359460812554,22.038367324795463,0,1,40.73170731707317,10.0,10.0,29.26130184991846,10.0,30.281690140845072,25.428158752468185
37.87162162162162,16.809203823018112,14.62774896834448,0,2,86.82926829268294,10.0,10.0,31.88564617233126,10.0,39.15492957746479,27.319058238326807
19.83108108108108,22.320553879749525,19.232358661129908,1,2,47.31707317073171,10.0,10.0,23.86072372739005,10.0,45.49295774647888,20.95609937449512
24.49324324324324,32.36714659850511,22.8915485034361,1,3,31.951219512195124,10.0,10.0,23.473921020017155,20.588235294117645,49.29577464788733,22.223122339925677
33.51351351351352,21.04104033591036,16.389730501740164,0,2,25.365853658536587,10.0,10.0,15.483816948440143,15.294117647058822,34.08450704225352,25.96474527202163
18.31081081081081,19.50136734031553,16.637681638005965,1,1,36.34146341463415,37.0,16.0,28.943985809610208,20.588235294117645,46.760563380281695,10.0
16.486486486486488,12.104597131478512,13.066697015835429,0,2,20.97560975609756,10.0,10.0,32.104359099310656,10.0,23.943661971830988,20.002869462561
18.10810810810811,20.99122738605288,15.394423222303336,0,2,34.14634146341464,10.0,10.0,16.906183213632758,10.0,37.887323943661976,25.87873772853864
18.716216216216218,10.846367302578448,15.33954705044999,1,2,27.5609756097561,28.0,16.0,37.19233641586781,15.294117647058822,37.887323943661976,10.0
36.85810810810811,37.640753030916734,25.915151272129435,0,0,18.78048780487805,10.0,10.0,32.255642561295645,10.0,40.42253521126761,26.732781348397715
24.08783783783784,20.85401535144545,18.70376420111121,0,3,22.07317073170732,10.0,10.0,20.081888069733505,20.588235294117645,37.887323943661976,10.0
22.364864864864863,22.100471210379208,17.30702233376459,0,2,10.0,10.0,10.0,27.173086944141737,10.0,22.676056338028168,24.39916098854797
26.114864864864863,31.59504587571417,26.004311783457894,0,0,10.0,10.0,10.0,26.248578145860044,15.294117647058822,32.816901408450704,26.98576109022576
51.0472972972973,19.04263535662801,13.837829295360706,0,2,10.0,10.0,22.0,25.57363163020564,10.0,29.014084507042256,25.26015974691599
21.4527027027027,16.620593881057744,15.24815752633832,0,2,73.65853658536585,10.0,10.0,29.00691369206495,10.0,32.816901408450704,18.734884753057244
14.45945945945946,18.72202109754533,14.101914238438322,1,2,18.78048780487805,10.0,16.0,20.50205864822797,10.0,26.47887323943662,25.07645502763689
22.364864864864863,19.04263535662801,12.031161362834927,1,2,69.26829268292684,10.0,10.0,26.255078117059423,15.294117647058822,15.070422535211268,20.33316561266451
21.14864864864865,51.66151345830178,33.26356955758224,1,3,10.0,10.0,10.0,15.221795132850303,10.0,15.070422535211268,21.745996595085288
36.4527027027027,25.54775376301615,19.102014485044972,0,1,27.5609756097561,10.0,10.0,22.7823240643728,10.0,35.352112676056336,25.82037452806433
