BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,20000,32000.0,56373.0,DebtCon,Other,1.0,0.0,0.0,113.56666667,1.0,17.0,34.571519125
0,5700,55000.0,64910.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,33.850461221
0,37700,141260.0,205493.0,HomeImp,ProfExe,5.0,0.0,0.0,148.13723935,0.0,31.0,34.302973903
0,25900,201877.0,239546.0,HomeImp,Other,6.0,0.0,0.0,134.85324273,0.0,42.0,40.398114335
0,23100,133867.0,174105.0,DebtCon,Mgr,26.0,0.0,3.0,332.40983989,0.0,28.0,30.768637688
1,13800,65178.0,79000.0,DebtCon,Office,11.0,0.0,3.0,111.6,1.0,23.0,36.158718102
0,19500,52080.0,89913.0,DebtCon,Other,12.0,0.0,0.0,110.76030661,0.0,9.0,4.337283357
0,13000,49268.0,72430.0,DebtCon,ProfExe,19.0,0.0,0.0,192.36447464,0.0,15.0,23.617104865
0,50400,53992.0,63772.0,DebtCon,Office,12.0,0.0,1.0,98.822396477,2.0,25.0,40.425704342
0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.838898801,2.0,21.0,30.062792323
0,22600,55000.0,55419.0,DebtCon,Other,7.0,0.0,0.0,299.95579613,0.0,18.0,39.095195695
0,33700,132617.0,172152.0,DebtCon,Mgr,15.0,0.0,0.0,178.41118328,1.0,28.0,42.457644852
0,11000,89275.0,108653.0,DebtCon,Other,15.0,0.0,0.0,206.90348089,2.0,15.0,37.743047077
0,9300,81986.0,94513.0,DebtCon,Other,2.0,3.0,0.0,156.20449703,0.0,4.0,31.89390379
0,14200,34558.0,40754.0,HomeImp,Other,8.0,0.0,0.0,76.431213214,2.0,11.0,31.041183878
0,10000,76600.0,42497.0,HomeImp,Mgr,6.0,0.0,0.0,165.43333333,1.0,9.0,35.661117695
0,19100,58453.0,76731.0,DebtCon,Other,15.0,1.0,0.0,203.14107643,1.0,21.0,36.228729628
0,69600,198702.0,293252.0,DebtCon,Self,10.0,0.0,0.0,208.29900684,2.0,24.0,27.761644137
1,8000,4500.0,76864.5,DebtCon,Other,1.0,3.0,2.0,102.43333333,6.0,15.0,34.571519125
0,7000,98779.0,124827.0,HomeImp,Other,9.0,0.0,0.0,421.541928,1.0,49.0,40.828872934
0,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696
0,21300,134578.0,176968.0,DebtCon,Mgr,25.0,0.0,5.0,334.06591692,0.0,27.0,31.875771087
1,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.52648922,3.0,27.0,41.428597508
0,11100,67366.0,102936.0,DebtCon,Other,9.0,0.0,0.0,213.28149573,0.0,20.0,19.078651168
0,11300,74783.0,100909.0,HomeImp,ProfExe,5.0,0.0,0.0,85.664833722,0.0,34.0,35.947854706
0,10000,63218.0,76500.0,DebtCon,Office,5.0,2.0,3.0,183.66666667,3.0,30.0,36.158718102
1,28500,108293.0,135317.0,DebtCon,Other,5.0,0.0,0.0,219.61525186,4.0,43.0,31.209731086
0,10100,114590.0,215784.0,HomeImp,ProfExe,2.0,0.0,0.0,123.16918276,0.0,14.0,27.84508378
0,9000,76964.0,90500.0,DebtCon,Other,3.0,0.0,0.0,101.4,2.0,32.0,34.571519125
0,5000,72517.0,86250.0,DebtCon,Mgr,19.0,0.0,1.0,300.36666667,1.0,24.0,35.661117695
0,16600,28694.0,44165.0,DebtCon,ProfExe,20.0,0.0,1.0,206.71765119,2.0,16.0,30.63902291
0,87500,55938.0,86794.0,DebtCon,Other,15.0,0.0,0.0,223.88104,0.0,16.0,36.753652674
0,23400,89427.0,106590.0,HomeImp,Other,6.0,0.0,0.0,156.20449703,1.0,17.5,29.371651522
0,38100,33446.0,73289.0,DebtCon,ProfExe,5.0,0.0,0.0,180.84781496,1.0,18.0,23.820415335
0,15000,46867.0,67529.0,DebtCon,Other,7.0,0.0,0.0,133.78758095,3.0,48.0,31.486460831
0,14900,85486.0,97795.0,HomeImp,Office,6.0,0.0,0.0,173.01078502,1.0,26.0,41.583529165
0,9400,61185.0,65302.0,DebtCon,Other,1.0,0.0,2.0,117.17100444,2.0,18.0,35.611943876
1,10000,46946.0,65000.0,HomeImp,Office,7.2,0.0,1.0,80.1,1.0,12.0,36.158718102
1,3200,23159.0,101258.0,HomeImp,Mgr,20.0,0.0,2.0,117.80574784,0.0,9.0,0.5244992154
1,16500,48833.0,68872.0,DebtCon,Other,1.0,0.0,0.0,60.390652294,0.0,12.0,22.459624387
0,5200,55000.0,36425.0,DebtCon,Other,2.0,0.0,0.0,266.81346457,1.0,14.0,23.797401058
0,13300,64002.0,88174.0,DebtCon,Other,3.0,0.0,0.0,157.91698973,1.0,34.0,29.79823118
1,26100,73525.0,89094.5,DebtCon,Office,3.0,1.0,0.0,106.65229841,0.0,6.0,22.508172514
0,10500,64295.0,73594.0,DebtCon,Other,19.0,0.0,0.0,157.24655028,0.0,11.0,33.556312248
0,11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592
1,6700,60301.0,70543.0,HomeImp,ProfExe,5.0,0.0,0.0,195.78086332,0.0,19.0,32.397593406
0,8100,66546.0,84943.0,DebtCon,Other,3.0,0.0,0.0,225.6909893,0.0,15.0,30.398005095
0,24100,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,1.0,124.76666667,0.0,19.0,33.378041229000004
0,10200,55000.0,64377.0,HomeImp,Other,7.0,0.0,0.0,347.24501311,0.0,6.0,37.774681559
0,27500,145774.0,206788.0,HomeImp,ProfExe,4.0,0.0,0.0,191.94101884,0.0,27.0,38.001192233
0,21700,58363.0,78411.0,DebtCon,Other,5.0,0.0,0.0,104.17477035,0.0,16.0,38.188435476
0,18800,102120.0,165302.0,DebtCon,Other,7.0,0.0,0.0,274.11292609,1.0,24.0,40.105029842
0,11500,55000.0,64037.0,HomeImp,Other,7.0,0.0,0.0,354.17458076,0.0,7.0,34.355739238
1,40000,159000.0,225000.0,HomeImp,Self,5.0,0.0,0.0,6.1333333333,8.0,3.0,34.830193992
1,14000,55000.0,28992.0,HomeImp,Other,7.0,0.0,0.0,342.06666667,2.0,14.0,34.571519125
1,7000,53194.0,81150.0,HomeImp,ProfExe,14.0,7.0,0.0,183.63333333,2.0,28.0,33.378041229000004
0,9200,69657.0,89082.0,DebtCon,Other,3.0,0.0,0.0,217.32115468,0.0,16.0,28.749890366
1,12400,50573.0,84008.0,DebtCon,Other,15.0,1.0,0.0,76.042086926,0.0,7.0,41.027966747
1,25000,184000.0,232760.0,DebtCon,Other,4.0,0.0,4.0,230.1,2.0,44.0,34.571519125
0,29200,139299.0,180818.0,DebtCon,ProfExe,1.0,0.0,0.0,226.86114488,1.0,19.0,40.817309246
0,16500,48674.0,73720.0,DebtCon,ProfExe,17.0,0.0,0.0,186.47307149,0.0,23.0,38.37360781
0,24600,135278.0,164559.0,DebtCon,Other,5.0,1.0,0.0,225.36684849,0.0,20.0,34.079157691
0,9300,21138.0,30700.0,DebtCon,Other,3.0,0.0,0.0,156.20449703,1.0,17.5,34.571519125
0,33000,227543.0,289091.0,DebtCon,ProfExe,3.0,0.0,0.0,203.94158615,0.0,29.0,17.425633477
0,5400,62970.5,65474.0,HomeImp,Office,1.0,0.0,0.0,40.709849004,0.0,4.0,37.848771035
0,8600,21000.0,79000.0,HomeImp,ProfExe,21.0,0.0,0.0,239.43333333,0.0,11.0,33.378041229000004
0,15900,71841.0,96424.0,HomeImp,Office,10.0,0.0,0.0,111.43725111,0.0,11.0,36.954969611
1,12300,77000.0,94000.0,DebtCon,Mgr,41.0,0.0,4.0,212.86666667,4.0,17.0,35.661117695
0,27100,140305.0,237302.0,HomeImp,ProfExe,27.0,0.0,0.0,349.51426763,2.0,18.0,37.420847161
0,33400,37262.0,76717.0,DebtCon,Other,9.0,0.0,0.0,131.04498598,1.0,24.0,32.021051449
1,24100,164155.0,225184.0,HomeImp,Self,2.0,0.0,0.0,179.89655998,1.0,22.0,31.564226916
1,11000,122751.0,140000.0,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,34.571519125
0,26700,81968.0,114647.0,DebtCon,ProfExe,10.0,0.0,1.0,126.70731968,0.0,19.0,27.056726972
0,7800,45391.0,61743.0,DebtCon,Other,12.0,0.0,0.0,105.08759384,0.0,22.0,36.70541274
1,22900,67312.0,95000.0,HomeImp,Mgr,3.9,0.0,2.0,122.76666667,0.0,32.0,35.661117695
0,23800,188250.0,233800.0,DebtCon,ProfExe,2.0,0.0,0.0,307.57275263,1.0,27.0,36.690724403
0,19700,32989.0,75950.0,DebtCon,ProfExe,9.0,0.0,0.0,283.1,0.0,19.0,33.378041229000004
0,16600,57094.0,94944.0,DebtCon,ProfExe,9.0,0.0,0.0,185.17063715,0.0,15.0,24.023048237
0,12100,67927.0,94126.0,DebtCon,Other,2.0,0.0,0.0,35.53887812,2.0,3.0,38.847597081
0,21400,44573.0,80915.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,37.827218756
1,6100,62751.0,95617.0,HomeImp,Other,1.0,0.0,0.0,138.64686318,1.0,13.0,31.757270694
0,15100,44700.0,76456.0,DebtCon,Mgr,5.0,0.0,0.0,134.5043482,0.0,9.0,29.383996531
0,21300,94642.0,125062.0,DebtCon,Office,24.0,0.0,0.0,278.691315,2.0,17.0,32.988531805
0,9800,49287.0,69831.0,DebtCon,Mgr,2.0,0.0,0.0,182.99480622,2.0,16.0,29.713466905
1,18000,99401.0,140000.0,DebtCon,Other,8.9,2.0,0.0,150.1,3.0,20.0,34.571519125
1,15000,125000.0,177100.0,HomeImp,ProfExe,10.0,3.0,1.0,221.16666667,0.0,14.0,33.378041229000004
0,28300,130028.0,178918.0,DebtCon,Mgr,2.0,0.0,0.0,113.94263886,1.0,39.0,33.440161627
0,18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0.0,0.0,87.133722098,0.0,15.0,33.405896838
0,6400,44968.0,62747.0,HomeImp,Other,0.0,1.0,0.0,101.39144532,1.0,12.0,36.602947343
0,8200,13392.0,34254.0,DebtCon,Other,3.0,0.0,0.0,267.91864156,0.0,11.0,21.929990488
0,4500,66127.0,79087.0,HomeImp,Other,4.0,1.0,0.0,81.349065098,0.0,15.0,40.70530876
0,9700,59633.0,70398.0,HomeImp,Other,4.0,0.0,0.0,239.03820584,1.0,16.0,38.867248989
0,9100,43249.0,52946.0,HomeImp,Mgr,20.0,1.0,1.0,228.39633986,1.0,18.0,35.181840743
0,14000,99652.0,113012.0,DebtCon,Office,17.0,1.0,0.0,255.96142794,0.0,16.0,35.453810357
0,12500,56960.0,69014.0,DebtCon,Other,4.0,0.0,0.0,307.63666403,0.0,10.0,30.362483817
0,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0,195.36525989,3.0,49.0,40.415598855
0,19500,98718.0,122659.0,HomeImp,Mgr,0.0,0.0,1.0,324.25708383,0.0,20.0,42.546020912
0,9400,103973.0,119817.0,DebtCon,Other,18.0,0.0,2.0,182.6166394,2.0,16.0,37.337977192
0,16000,31000.0,54000.0,DebtCon,Other,16.0,0.0,0.0,110.6,1.0,18.0,34.571519125
0,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0,147.09858349,2.0,8.0,34.467940003
1,5500,85845.0,122205.0,DebtCon,ProfExe,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875
0,13700,84996.0,112522.0,HomeImp,ProfExe,9.0,0.0,1.0,171.95341056,0.0,28.0,32.843504905
0,10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652
0,10000,87579.0,105000.0,DebtCon,Other,13.0,0.0,0.0,209.96666667,3.0,16.0,34.571519125
0,13800,76600.0,44092.0,HomeImp,Mgr,5.0,0.0,0.0,173.87586768,1.0,10.0,20.682377402
1,9400,52024.0,89107.0,HomeImp,Office,0.0,1.0,0.0,148.84473761,3.0,26.0,36.080031774
0,20400,153958.0,195834.0,DebtCon,Other,9.0,0.0,0.0,156.20449703,1.0,15.0,31.134624378
0,20900,62970.5,74233.0,HomeImp,Office,6.0,0.0,0.0,123.11488171,1.0,4.0,20.781741228
0,15000,73335.0,99400.0,DebtCon,ProfExe,0.5,0.0,0.0,273.93333333,2.0,21.0,33.378041229000004
0,9400,52598.0,74747.0,DebtCon,Mgr,6.0,0.0,0.0,129.34382449,1.0,24.0,42.265466118
1,12800,67060.0,83989.0,DebtCon,Office,9.0,0.0,3.0,116.46675743,2.0,24.0,43.572307509
0,20800,107379.0,147014.0,HomeImp,ProfExe,10.0,0.0,0.0,161.53748239,1.0,22.0,31.925329416
1,7200,15637.0,39660.0,HomeImp,Self,6.0,0.0,1.0,354.23976343,3.0,42.0,33.624133446
0,19300,148542.0,195791.0,DebtCon,ProfExe,12.0,0.0,0.0,110.32763507,0.0,23.0,30.536610591
0,18700,59929.0,89526.0,DebtCon,Office,0.0,0.0,0.0,64.454725278,0.0,22.0,35.087348647
0,21900,62387.0,113827.0,DebtCon,ProfExe,15.0,0.0,3.0,281.05914082,1.0,36.0,26.031709113
0,26500,63345.0,100332.0,DebtCon,Other,16.0,0.0,0.0,139.51054588,0.0,30.0,38.427444569
0,4800,80482.0,88342.0,HomeImp,ProfExe,7.0,0.0,0.0,275.03239483,0.0,11.0,43.717635112
0,14700,82967.0,114835.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,34.478073974
1,2900,7750.0,67996.0,HomeImp,Other,16.0,3.0,0.0,122.20466276,2.0,8.0,36.211347998
0,6800,49809.0,65074.0,DebtCon,Mgr,7.0,0.0,4.0,116.6327333,3.0,10.0,39.215028911
0,3600,83700.0,111800.0,HomeImp,ProfExe,6.0,0.0,0.0,192.73333333,1.0,28.0,33.378041229000004
0,13000,53951.0,70095.0,HomeImp,Other,28.0,0.0,3.0,212.38692445,1.0,24.0,36.72874424
0,11900,85486.0,109386.0,HomeImp,ProfExe,11.0,0.0,1.0,175.54256546,0.0,28.0,33.670908179
1,28100,75768.0,76864.5,DebtCon,Other,9.0,0.0,0.0,133.12186695,3.0,33.0,46.751800109
0,10300,82889.0,97189.0,DebtCon,Mgr,2.0,0.0,0.0,82.507446213,2.0,24.0,39.53698719
0,18900,62970.5,49442.0,DebtCon,Office,2.0,0.0,0.0,76.571848001,1.0,9.0,38.8759867
1,13500,80223.0,108491.0,DebtCon,ProfExe,4.0,0.0,4.0,127.8,2.0,27.0,33.378041229000004
0,7900,62970.5,35422.0,HomeImp,Office,19.0,0.0,0.0,184.39002923,0.0,15.0,37.836714873
0,21500,96993.0,143240.0,DebtCon,ProfExe,20.0,0.0,0.0,173.34166492,0.0,25.0,39.858726886
0,10100,54873.0,73085.0,HomeImp,Other,5.0,0.0,1.0,252.25289259,1.0,16.0,38.727417297
0,22400,80226.0,111307.0,DebtCon,Other,7.0,0.0,0.0,186.6311118,1.0,24.0,38.936175687
0,34100,241545.0,42189.0,DebtCon,Mgr,1.0,0.0,2.0,196.55422123,3.0,50.0,42.042706176
0,18400,83548.0,111626.0,DebtCon,ProfExe,9.0,0.0,0.0,163.85439342,3.0,17.0,37.078117787
0,10100,137299.0,200339.0,DebtCon,ProfExe,0.0,0.0,0.0,66.357590464,2.0,23.0,35.2377013
0,11600,92613.0,108515.0,DebtCon,Other,11.0,0.0,0.0,206.8225881,3.0,16.0,39.111039466
0,15400,110900.0,126400.0,DebtCon,Other,16.0,0.0,0.0,179.56666667,1.0,18.0,34.571519125
0,15800,62970.5,96642.0,DebtCon,Office,26.0,0.0,0.0,335.15468819,0.0,16.0,12.706937983
0,41600,365528.0,469694.0,HomeImp,ProfExe,3.0,0.0,0.0,304.98288407,3.0,15.0,43.363624328
0,24600,113034.0,165176.0,DebtCon,Mgr,15.0,0.0,0.0,194.84216401,0.0,26.0,32.770147929
0,8400,62583.0,77481.0,DebtCon,Office,6.0,0.0,0.0,98.672705089,2.0,15.0,26.308380329
0,15000,59000.0,86420.0,DebtCon,Office,1.5,0.0,0.0,160.3,0.0,25.0,36.158718102
0,26400,196412.0,250164.0,DebtCon,Other,9.0,0.0,0.0,97.278349271,1.0,26.0,42.334245998
0,10400,21235.0,40116.0,DebtCon,Other,3.0,0.0,0.0,156.20449703,1.0,17.5,36.905414314
1,4900,25597.0,23031.0,HomeImp,Other,5.0,0.0,0.0,101.74676644,0.0,8.0,33.243156978
0,37900,150044.0,202894.0,HomeImp,ProfExe,5.0,0.0,0.0,156.03392791,0.0,30.0,36.311407672
0,22300,72814.0,186463.0,DebtCon,Other,10.0,0.0,0.0,367.24735835,1.0,16.0,30.333587908
0,9900,28432.0,36605.0,HomeImp,Office,0.0,0.0,0.0,111.53162529,1.0,29.0,37.588195648
0,11800,55000.0,51246.0,HomeImp,Other,11.0,0.0,0.0,305.5667157,2.0,13.0,32.500059069
1,12000,58730.0,80000.0,DebtCon,Office,10.0,0.0,4.0,123.1,3.0,25.0,36.158718102
0,10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.79051006,0.0,25.0,34.887236085
0,17000,55820.0,88683.0,DebtCon,Office,0.5,0.0,0.0,74.033333333,0.0,23.0,36.158718102
0,23000,76561.0,111389.0,DebtCon,Mgr,8.0,0.0,1.0,301.23291075,2.0,28.0,30.346706109
1,16200,34984.0,46382.0,DebtCon,Other,11.0,0.0,0.0,175.14431949,3.0,20.0,39.740928127
0,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.56666667,2.0,25.0,34.571519125
0,18700,58498.0,90135.0,DebtCon,Office,30.0,0.0,0.0,199.10927232,0.0,21.0,33.182239494
0,26800,213165.0,282068.0,HomeImp,ProfExe,5.0,0.0,4.0,476.72828095,1.0,55.0,31.181661193
0,16200,22956.0,44866.0,DebtCon,Mgr,16.0,0.0,0.0,114.75901917,1.0,17.0,24.090882167
1,4700,26900.0,45000.0,HomeImp,ProfExe,9.0,1.0,2.0,90.466666667,1.0,16.0,33.378041229000004
0,15300,109767.0,117552.0,DebtCon,ProfExe,0.0,0.0,0.0,125.9425923,0.0,30.0,37.68939304
0,18200,57980.0,79265.0,DebtCon,Other,16.0,0.0,0.0,194.05429283,0.0,20.0,37.725760606
0,13800,55000.0,43082.0,HomeImp,Other,0.0,0.0,0.0,316.03624437,0.0,9.0,26.166013822
1,2500,15000.0,20200.0,HomeImp,Other,18.0,0.0,0.0,136.06666667,1.0,19.0,34.571519125
0,26900,54071.0,85557.0,DebtCon,Office,0.0,0.0,2.0,91.209976228,0.0,22.0,34.597191903
0,26500,76599.0,119041.0,DebtCon,Other,4.0,0.0,0.0,97.265658469,1.0,31.0,40.12650973
0,25100,58042.0,98964.0,DebtCon,Other,16.0,0.0,1.0,125.79586391,0.0,29.0,38.372223501
0,20200,25956.0,92553.0,DebtCon,ProfExe,7.0,0.0,0.0,156.2693203,0.0,21.0,28.290439504
0,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0,196.46499893,0.0,31.0,35.761604731
0,10100,55000.0,69451.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,22.519685436
0,30900,190480.0,298239.0,DebtCon,Other,27.0,0.0,1.0,164.60487057,0.0,23.0,39.601452126
0,12000,76187.0,93100.0,DebtCon,Other,0.5,0.0,0.0,144.06666667,0.0,23.0,34.571519125
0,40400,63131.0,109395.0,DebtCon,Mgr,14.0,0.0,0.0,198.44841872,0.0,21.0,39.55593621
0,40700,11541.0,64714.0,HomeImp,Office,6.0,1.0,0.0,298.64853168,0.0,19.0,16.5302805
0,29600,233916.0,291490.0,DebtCon,ProfExe,15.0,0.0,1.0,259.73346527,2.0,25.0,25.105086064
0,21600,108923.0,142716.0,HomeImp,ProfExe,9.0,0.0,0.0,162.44691401,0.0,23.0,33.41977874
1,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0,138.23477796,0.0,22.0,38.372460882
0,18700,93210.0,109980.0,DebtCon,ProfExe,7.0,0.0,0.0,145.48592651,2.0,20.0,22.496235519
0,14400,78965.0,90729.0,DebtCon,Mgr,4.0,0.0,0.0,132.6602719,2.0,26.0,39.686959105
0,8000,47154.0,65458.0,DebtCon,Office,2.0,0.0,0.0,99.993789825,3.0,12.0,38.873711304
0,12900,19688.0,77998.0,DebtCon,ProfExe,20.0,0.0,2.0,407.26116688,0.0,12.0,22.839078993
1,31500,22100.0,35000.0,DebtCon,Other,1.9,2.0,0.0,85.233333333,2.0,14.0,34.571519125
0,14800,90722.0,105695.0,DebtCon,Office,31.0,0.0,0.0,321.40837406,2.0,50.0,35.240741305
1,20000,116932.0,138072.0,HomeImp,Other,19.0,0.0,0.0,171.46666667,2.0,23.0,34.571519125
1,12000,48786.0,89800.0,HomeImp,ProfExe,29.9,0.0,5.0,220.13333333,1.0,16.0,33.378041229000004
0,21500,90321.0,103778.0,DebtCon,ProfExe,2.0,0.0,0.0,128.64278574,0.0,20.0,34.282675916
0,12800,56516.0,78392.0,HomeImp,Other,0.0,0.0,1.0,195.72332191,0.0,13.0,27.337441385
0,6300,99469.0,116260.0,HomeImp,Office,23.0,0.0,0.0,124.74559549,1.0,12.0,35.642270107
0,12200,82904.0,125057.0,DebtCon,Office,8.0,0.0,0.0,131.6590526,1.0,21.0,37.273139992
0,40100,58784.0,115430.0,DebtCon,Mgr,17.0,0.0,1.0,183.52005671,0.0,22.0,39.389156556
0,42800,100919.0,158981.0,DebtCon,Other,14.0,0.0,1.0,221.11781837,4.0,30.0,42.581615327
1,5100,15500.0,34000.0,DebtCon,Other,0.0,1.0,2.0,86.233333333,2.0,13.0,34.571519125
0,9100,80719.0,86782.0,HomeImp,Other,23.0,0.0,0.0,333.01158975,1.0,47.0,30.39545792
0,18600,14167.0,71194.0,DebtCon,Office,6.0,0.0,0.0,264.01712414,0.0,21.0,40.246901138
0,34800,115191.0,165667.0,DebtCon,Other,7.0,0.0,0.0,244.09766996,4.0,14.0,36.131175776
0,37800,31214.0,58282.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,7.0,0.0,34.226189581
0,19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0.0,0.0,128.71451378,1.0,20.0,22.187289994
0,9300,30204.0,57036.0,DebtCon,Other,30.0,0.0,0.0,235.49281298,0.0,19.0,23.137840556
0,4700,67913.0,97205.0,DebtCon,Mgr,2.0,0.0,0.0,142.82439151,0.0,24.0,35.226997192
0,36200,36661.0,53622.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,6.0,0.0,32.014691655
0,16500,163000.0,193000.0,DebtCon,ProfExe,10.0,0.0,0.0,262.73333333,1.0,38.0,33.378041229000004
0,39000,36335.0,50704.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,7.0,0.0,31.244398501
1,12800,51800.0,68000.0,HomeImp,ProfExe,6.0,0.0,0.0,185.17063715,1.0,24.0,33.378041229000004
0,16300,56075.0,88870.0,DebtCon,ProfExe,11.0,0.0,0.0,185.17063715,1.0,16.0,24.689293685
1,16200,46115.0,61917.0,HomeImp,Other,2.0,0.0,0.0,259.36069753,0.0,47.0,43.717499442
0,14900,36120.0,57095.0,DebtCon,ProfExe,4.0,0.0,0.0,239.02367545,1.0,35.0,38.171623527
0,25700,103598.0,144594.0,DebtCon,Mgr,19.0,0.0,0.0,217.94482804,0.0,13.0,41.135649383
0,25700,23047.0,76575.0,DebtCon,Other,7.0,2.0,1.0,104.5662029,2.0,26.0,29.296633491
1,6800,31000.0,42000.0,DebtCon,Mgr,3.5,1.0,0.0,106.26666667,2.0,26.0,35.661117695
0,25700,85417.0,98179.0,HomeImp,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,30.829477167
0,36300,142395.0,195120.0,DebtCon,ProfExe,22.0,0.0,0.0,185.35937208,0.0,22.0,38.355094886
0,20000,28440.0,91704.0,DebtCon,ProfExe,10.0,0.0,0.0,143.63743879,0.0,20.0,30.206893343
0,16400,55000.0,51454.0,DebtCon,Other,7.0,0.0,0.0,338.11080678,1.0,17.0,33.491836085
0,8000,45557.0,56235.0,DebtCon,Other,7.0,0.0,1.0,84.691134882,1.0,16.0,36.503160752
1,25000,103700.0,172762.0,DebtCon,Other,4.0,0.0,0.0,156.20449703,0.0,0.0,34.571519125
1,14700,94672.0,76864.5,DebtCon,Other,14.0,0.0,1.0,67.038031911,0.0,11.0,40.317434429
0,17700,93302.0,116668.0,DebtCon,Other,20.0,0.0,0.0,283.04094598,0.0,16.0,25.225910201
0,22500,52000.0,87250.0,DebtCon,Other,7.0,0.0,0.0,232.33333333,1.0,20.0,34.571519125
0,12000,63589.0,75959.0,HomeImp,Office,14.0,1.0,0.0,253.61692796,1.0,31.0,43.15970058
1,19500,50000.0,89100.0,DebtCon,ProfExe,7.0,2.0,1.0,86.233333333,4.0,25.0,33.378041229000004
1,11500,62000.0,83000.0,DebtCon,Other,0.0,5.0,1.0,177.56666667,2.0,34.0,34.571519125
0,9100,50606.0,58822.0,DebtCon,Other,11.0,0.0,0.0,89.644833421,0.0,22.0,36.302409222
0,11000,50716.0,61492.0,DebtCon,Other,3.0,0.0,1.0,90.230329762,0.0,20.0,38.255862022
0,26200,77952.0,113285.0,DebtCon,Other,5.0,0.0,0.0,90.016091544,1.0,31.0,39.39066028
1,7200,46000.0,67000.0,DebtCon,Other,24.0,0.0,0.0,142.0,1.0,14.0,34.571519125
0,10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501
0,20800,63764.0,97090.0,DebtCon,Office,1.0,0.0,0.0,63.248876919,0.0,23.0,34.599668975
0,17000,66894.0,75360.0,DebtCon,Other,8.0,0.0,0.0,156.20449703,1.0,17.5,25.260098683
1,10000,65000.0,80000.0,DebtCon,Other,2.0,0.0,0.0,26.366666667,3.0,2.0,34.571519125
0,20600,67086.0,108006.0,DebtCon,Office,6.0,0.0,1.0,116.32865754,2.0,18.0,36.966325226
0,5300,66987.0,65111.0,HomeImp,Sales,4.0,1.0,0.0,175.32870382,1.0,22.0,40.442570389
0,10800,76600.0,49495.0,HomeImp,Mgr,5.0,0.0,0.0,141.16529822,1.0,8.0,21.079998939
0,19000,75673.0,100335.0,HomeImp,ProfExe,8.0,0.0,0.0,93.159544907,0.0,16.0,33.518480526
0,26800,145772.0,193135.0,DebtCon,ProfExe,12.0,0.0,0.0,147.93879535,0.0,36.0,40.904321038
0,21000,90267.0,134000.0,HomeImp,ProfExe,7.0,0.0,0.0,160.9,0.0,32.0,33.378041229000004
0,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,231.54972268,0.0,27.0,20.415931614
1,28000,86600.0,127000.0,DebtCon,ProfExe,6.5,0.0,4.0,234.36666667,5.0,35.0,33.378041229000004
1,8800,50000.0,68000.0,DebtCon,Other,19.0,0.0,0.0,108.9,0.0,16.0,34.571519125
0,17500,23288.0,94904.0,DebtCon,ProfExe,8.0,0.0,0.0,145.12073677,0.0,20.0,29.675382217
0,22400,18371.0,38311.0,DebtCon,Other,1.0,0.0,0.0,37.235000479,2.0,3.0,29.476003401
0,13000,80587.0,110064.0,DebtCon,Other,6.0,0.0,0.0,85.009196731,1.0,13.0,33.990039745
0,22100,45993.0,67208.0,DebtCon,Other,8.0,0.0,1.0,60.457004767,2.0,18.0,34.780920331
0,3600,100693.0,114743.0,HomeImp,Office,6.0,0.0,0.0,88.470452135,0.0,14.0,29.393543382
0,19500,92663.0,152627.0,HomeImp,ProfExe,3.0,0.0,0.0,106.7126279,0.0,16.0,35.367656803
0,22300,93305.0,143672.0,DebtCon,ProfExe,21.0,0.0,0.0,176.4166175,0.0,25.0,40.471092138
