LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
18.006756756756758,28.67283709907494,20.18977272325214,0,3,16.585365853658537,10.0,10.0,13.903329053923947,15.294117647058822,13.802816901408452,10.0,1
18.006756756756758,26.95927162397764,18.75683593404481,0,2,16.585365853658537,10.0,10.0,17.81179406707798,20.588235294117645,50.563380281690144,10.0,0
18.006756756756758,24.231559774281926,20.00614452730187,0,2,31.951219512195124,10.0,10.0,26.41195788360098,10.0,36.61971830985915,10.0,0
18.006756756756758,19.04263535662801,15.910492753349711,1,2,10.0,10.0,10.0,37.58523730089837,10.0,18.87323943661972,10.0,0
18.006756756756758,20.254190451511622,20.295916189119357,0,3,23.170731707317078,10.0,16.0,27.5084851907031,10.0,22.676056338028168,10.0,0
18.006756756756758,20.94458435118633,16.05017755443096,0,0,23.170731707317078,10.0,10.0,19.059832172469136,10.0,40.42253521126761,10.0,0
18.006756756756758,31.469607811073068,20.838097012769055,0,2,49.51219512195122,10.0,22.0,25.00727302038255,20.588235294117645,30.281690140845072,10.0,0
18.006756756756758,28.258031080261745,21.994211642994703,0,1,29.75609756097561,10.0,10.0,20.161495438339102,15.294117647058822,37.887323943661976,10.0,0
18.006756756756758,16.099142865049675,14.642715197031755,0,2,78.04878048780489,10.0,10.0,28.73597945871168,10.0,34.08450704225352,10.0,0
18.006756756756758,19.468536077909462,15.09488636162607,0,2,20.97560975609756,10.0,28.0,15.626443392797414,25.88235294117647,45.49295774647888,10.0,1
18.006756756756758,16.754862423173588,14.05414967879808,1,2,64.8780487804878,10.0,22.0,19.42878576781692,25.88235294117647,30.281690140845072,26.047051051605564,1
18.006756756756758,22.26372183241213,16.311927341259498,1,2,25.365853658536587,10.0,10.0,19.76436409472098,10.0,30.281690140845072,24.851502575511773,0
18.006756756756758,16.90045209025704,16.096880679412532,1,1,20.97560975609756,10.0,10.0,17.896537395221824,10.0,30.281690140845072,28.57115100441907,1
18.006756756756758,39.21869142890208,30.304714303067897,0,3,12.195121951219512,10.0,10.0,14.699478664763294,15.294117647058822,37.887323943661976,25.7137284188164,0
18.006756756756758,22.06922490546861,17.623117575117142,0,1,20.97560975609756,10.0,10.0,17.802640629736423,15.294117647058822,29.014084507042256,21.83417352053577,0
18.006756756756758,21.050097235884444,16.90611846318414,0,0,20.97560975609756,10.0,10.0,19.134560762899923,10.0,39.15492957746479,27.602357021555697,0
18.006756756756758,12.326944025842357,12.986134125242211,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,23.83781706067598,0
18.006756756756758,21.57335963188733,15.17789055193423,1,2,29.75609756097561,10.0,10.0,18.204736323030936,25.88235294117647,51.83098591549296,27.5571385881661,0
18.10810810810811,19.04263535662801,14.499527661576892,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,16.435394852078797,0
18.10810810810811,27.80948810904508,18.36219452795052,1,2,60.487804878048784,10.0,10.0,35.65500947807944,15.294117647058822,69.5774647887324,23.257149981171477,0
18.10810810810811,20.99122738605288,15.394423222303336,0,2,34.14634146341464,10.0,10.0,16.906183213632758,10.0,37.887323943661976,25.87873772853864,0
18.10810810810811,13.431432977682288,13.048546483172132,0,2,27.5609756097561,10.0,16.0,18.91747057050328,25.88235294117647,16.338028169014084,26.401107291154773,1
18.10810810810811,19.32543705831889,14.770724216867611,1,0,53.90243902439025,19.0,16.0,27.595514523280805,15.294117647058822,32.816901408450704,25.381413737796137,0
18.10810810810811,20.58162908472478,16.343239663690326,0,0,25.365853658536587,10.0,28.0,19.012002635148743,25.88235294117647,23.943661971830988,26.54222617701465,0
18.10810810810811,19.04263535662801,10.376809303828594,1,2,10.0,10.0,10.0,14.000912280220042,15.294117647058822,13.802816901408452,10.0,1
18.10810810810811,27.27739523556745,18.916051132845624,0,4,10.439024390243905,10.0,10.0,23.931289550663003,25.88235294117647,54.36619718309859,10.0,1
18.10810810810811,15.997252740341192,13.428433947510875,1,2,20.97560975609756,10.0,10.0,18.438558458468957,47.05882352941176,51.83098591549296,20.011736694291624,1
18.10810810810811,15.130280990321696,12.808768393778106,0,2,12.195121951219512,10.0,10.0,12.164846925576798,57.64705882352941,18.87323943661972,21.981284224847847,0
18.10810810810811,23.792073703039343,17.411892078041394,1,0,10.0,10.0,22.0,20.107066804007616,10.0,39.15492957746479,21.346513353971304,0
18.10810810810811,20.04025288877372,15.109109586052275,1,2,29.75609756097561,10.0,10.0,17.23041328766709,25.88235294117647,53.098591549295776,27.28293024582341,0
18.10810810810811,19.04263535662801,17.05323330687609,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,20.39324417337353,0
18.10810810810811,21.70626963900706,15.140421908483104,1,2,29.75609756097561,10.0,10.0,17.093708284981698,25.88235294117647,51.83098591549296,27.77811732891339,0
18.10810810810811,27.241394058170457,18.338418391596267,0,0,27.5609756097561,10.0,10.0,17.09621403009806,10.0,39.15492957746479,22.2681622859661,0
18.10810810810811,22.989179520336517,17.312966367853154,1,2,20.97560975609756,10.0,16.0,28.959016896276196,15.294117647058822,30.281690140845072,26.39734068159064,0
18.10810810810811,20.345923262899163,18.069238562157025,1,2,49.51219512195122,10.0,10.0,25.93154238101293,15.294117647058822,31.549295774647888,24.142864483486356,0
18.20945945945946,25.833951802197305,19.290206850027538,0,2,45.1219512195122,10.0,10.0,19.769861018465456,25.88235294117647,30.281690140845072,21.13859162895875,0
18.20945945945946,30.45319721148113,21.30364225406264,1,1,62.6829268292683,10.0,10.0,20.044148131611852,15.294117647058822,23.943661971830988,27.125740210667978,0
18.20945945945946,22.131717515289807,17.1399525184896,1,2,14.390243902439025,10.0,16.0,27.3247898016281,20.588235294117645,29.014084507042256,25.580026563795904,0
18.20945945945946,14.006093281038122,11.925442470831186,0,2,10.0,19.0,10.0,10.037495952896828,57.64705882352941,18.87323943661972,21.783598136647388,0
18.20945945945946,20.108406061078725,15.51946022509491,0,0,18.78048780487805,10.0,10.0,24.853194241939192,20.588235294117645,31.549295774647888,10.0,0
18.20945945945946,24.22771059179294,17.43004261070469,0,0,31.951219512195124,10.0,10.0,19.45786901703793,20.588235294117645,40.42253521126761,10.0,1
18.20945945945946,25.544357425525867,18.17304687177516,0,1,67.07317073170732,10.0,10.0,21.02176861823796,20.588235294117645,39.15492957746479,10.0,1
18.20945945945946,26.02980726413694,18.510901523630483,0,0,27.5609756097561,10.0,10.0,18.13961247901006,10.0,39.15492957746479,22.641025116251384,0
18.20945945945946,21.42709069730582,16.20843746203897,0,0,34.14634146341464,10.0,10.0,19.416411624851136,15.294117647058822,34.08450704225352,24.26113315321125,0
18.20945945945946,22.523881284167786,16.478997156534486,0,2,10.0,10.0,16.0,18.96883297243066,20.588235294117645,32.816901408450704,26.022187398207222,0
18.20945945945946,20.43060527765688,15.76974651760979,0,2,42.926829268292686,10.0,34.0,26.92225121350732,10.0,55.63380281690141,22.024059577501102,0
18.20945945945946,25.30480242121126,18.606324499445105,0,2,16.585365853658537,10.0,10.0,26.74228902149664,10.0,30.281690140845072,22.5268240454268,0
18.31081081081081,27.584197722189657,20.348244917791884,0,0,14.390243902439025,10.0,10.0,14.88667681615138,20.588235294117645,39.15492957746479,27.24733092412555,0
18.31081081081081,26.11879130638235,19.822197900953995,0,3,14.390243902439025,10.0,10.0,17.68656862912934,10.0,42.95774647887324,25.085298512655065,0
18.31081081081081,16.3717555542697,15.2048509922645,0,2,75.85365853658537,10.0,10.0,28.14222247807365,10.0,34.08450704225352,20.036117711936484,0
18.31081081081081,26.610807397474638,20.72473579122288,0,1,14.390243902439025,10.0,10.0,28.17715195379301,10.0,58.16901408450705,17.70051031465599,0
18.31081081081081,19.04263535662801,15.270023080306968,1,2,34.14634146341464,19.0,10.0,33.754282107441895,20.588235294117645,26.47887323943662,23.77125414027638,0
18.31081081081081,23.925662977657133,16.63937993345984,0,3,40.73170731707317,10.0,10.0,20.657425114639164,10.0,34.08450704225352,28.622082497124666,0
18.31081081081081,19.04263535662801,14.023474217162455,1,2,10.0,10.0,10.0,17.150928171250417,10.0,21.408450704225352,25.80722461983812,0
18.31081081081081,27.45038202507252,19.76870159415692,0,2,16.585365853658537,10.0,10.0,17.870577234244564,20.588235294117645,49.29577464788733,27.87245066878672,0
18.31081081081081,20.05383823873485,15.220347938281112,0,2,14.390243902439025,10.0,10.0,17.707934663307274,10.0,35.352112676056336,26.82934684684269,0
18.31081081081081,23.03152052771537,16.33772020346523,1,2,18.78048780487805,10.0,16.0,28.78457034318881,15.294117647058822,30.281690140845072,25.73044682957161,0
18.31081081081081,19.04263535662801,13.056188812714572,1,2,10.0,10.0,10.0,33.460049393963615,10.0,23.943661971830988,23.409536115337254,0
18.31081081081081,22.67694289372986,16.085629472030607,0,0,23.170731707317078,10.0,10.0,18.72716509628909,10.0,39.15492957746479,28.345292048419207,0
18.31081081081081,18.4328795658726,14.636346589079723,0,1,27.5609756097561,10.0,10.0,25.10084775120588,10.0,39.15492957746479,23.406321987644127,0
18.31081081081081,28.75616057883654,20.380618674881383,0,3,14.390243902439025,10.0,10.0,13.220801507141498,15.294117647058822,13.802816901408452,21.730980103657483,1
18.31081081081081,27.1938453333065,19.52106888828872,0,0,36.34146341463415,10.0,22.0,16.817985946118355,31.176470588235293,46.760563380281695,10.0,1
18.31081081081081,14.967030368288777,13.091428443382483,0,1,17.682926829268293,19.0,16.0,21.40439758419202,20.588235294117645,34.08450704225352,10.0,1
18.31081081081081,14.319009175142837,12.409456675185664,0,2,16.585365853658537,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0,0
18.31081081081081,19.50136734031553,16.637681638005965,1,1,36.34146341463415,37.0,16.0,28.943985809610208,20.588235294117645,46.760563380281695,10.0,0
18.31081081081081,19.04263535662801,15.025893108812385,1,2,29.75609756097561,10.0,10.0,33.754350831199446,20.588235294117645,26.47887323943662,24.695137325201145,0
18.31081081081081,28.09636541572429,19.182789662569924,0,2,14.390243902439025,37.0,10.0,17.896537395221824,10.0,15.070422535211268,23.92218125230365,0
18.31081081081081,21.77963052879717,16.25832489099656,0,2,58.29268292682927,10.0,10.0,31.42931298405228,25.88235294117647,45.49295774647888,27.885279670191583,0
18.31081081081081,18.162983946644797,15.571788953767443,0,2,40.73170731707317,10.0,10.0,17.082433839159535,10.0,32.816901408450704,22.919030523119424,1
18.31081081081081,21.70808101900188,16.739791652170222,1,0,14.390243902439025,10.0,22.0,20.48352238491148,10.0,39.15492957746479,22.94258034635754,0
18.31081081081081,19.04263535662801,13.832628265533211,1,2,10.0,10.0,10.0,32.40444679481387,10.0,25.211267605633804,22.96784628742089,0
18.31081081081081,14.509430497098018,13.38385369184665,0,2,16.585365853658537,10.0,10.0,17.896537395221824,10.0,30.281690140845072,27.00677097298261,0
18.31081081081081,33.635339017376666,21.89507364587473,0,2,49.51219512195122,10.0,16.0,24.6313145022403,15.294117647058822,29.014084507042256,26.22670826788275,0
18.41216216216216,21.39086309740948,15.069836503681408,0,1,12.195121951219512,10.0,10.0,23.69011520810864,10.0,35.352112676056336,26.34752907143503,0
18.41216216216216,20.73718134177973,15.427858414051506,0,2,31.951219512195124,10.0,10.0,17.879024538559634,10.0,37.887323943661976,26.307782434295724,0
18.41216216216216,19.04263535662801,14.51905805929646,1,2,10.0,10.0,10.0,17.632255181858472,10.0,20.140845070422536,25.703611461865048,0
18.41216216216216,22.46274720934269,16.26893923758328,1,2,23.170731707317078,10.0,10.0,19.977254490206967,10.0,53.098591549295776,25.62673282906669,0
18.41216216216216,21.31229449013427,18.608978086091785,1,1,10.0,19.0,10.0,21.46690767433508,25.88235294117647,42.95774647887324,25.78004350148954,1
18.41216216216216,28.880240108481534,19.139058554632637,0,2,14.390243902439025,10.0,10.0,18.02082990843137,20.588235294117645,50.563380281690144,27.3164460311664,0
18.41216216216216,22.327572977229444,17.46804197148515,0,2,47.31707317073171,10.0,10.0,20.93428958363355,10.0,23.943661971830988,24.114615127892744,0
18.41216216216216,28.008060640976936,21.54182819146866,1,1,71.46341463414635,10.0,10.0,36.08777405608944,15.294117647058822,58.16901408450705,24.93212880221917,0
18.41216216216216,26.964932186461443,18.575118320480144,1,2,62.6829268292683,10.0,10.0,37.01301483642388,10.0,68.30985915492958,23.1088776882192,0
18.41216216216216,22.438972846910715,16.58089488376701,0,2,18.78048780487805,10.0,10.0,23.83370632482914,20.588235294117645,31.549295774647888,10.0,0
18.41216216216216,15.57837111653966,13.412512427630794,1,2,29.75609756097561,10.0,10.0,16.1759910359634,10.0,15.070422535211268,10.0,0
18.41216216216216,19.04263535662801,12.383451526048196,1,1,49.51219512195122,10.0,10.0,24.99296033757696,10.0,30.281690140845072,27.075995097609383,0
18.41216216216216,23.38655100669959,16.082232881122856,0,2,12.195121951219512,10.0,22.0,19.026782616547926,20.588235294117645,32.816901408450704,25.572299534195928,0
18.41216216216216,34.43732751008209,22.43428245248016,0,5,25.365853658536587,10.0,16.0,23.22610779191834,10.0,32.816901408450704,25.217925016979574,0
18.41216216216216,37.24972137453552,28.10244967325503,0,2,25.365853658536587,10.0,10.0,27.417743608071,10.0,34.08450704225352,25.50636790150212,0
18.41216216216216,23.392890836681453,16.665809656460777,1,2,20.97560975609756,10.0,10.0,15.844412970562178,25.88235294117647,35.352112676056336,27.25518390592264,0
18.41216216216216,21.70445825901224,17.225928725842042,1,1,36.34146341463415,28.0,10.0,28.806597839796748,20.588235294117645,46.760563380281695,24.579321941271942,0
18.41216216216216,27.996739516009328,21.79551107489129,1,1,75.85365853658537,10.0,10.0,35.282642204993344,20.588235294117645,58.16901408450705,24.923610106063485,0
18.41216216216216,29.127267055274764,19.235542965105925,0,2,10.0,46.0,10.0,17.896537395221824,10.0,13.802816901408452,22.99967823663833,0
18.41216216216216,25.744741337452545,19.73144523763753,0,2,45.1219512195122,10.0,10.0,22.252064859678523,31.176470588235293,30.281690140845072,21.13206656042805,0
18.41216216216216,27.129314920991128,19.89872733984425,0,0,14.390243902439025,10.0,10.0,15.075092004686477,15.294117647058822,39.15492957746479,26.68008465114969,0
18.41216216216216,21.442261004762425,17.08475791623865,0,0,23.170731707317078,10.0,10.0,19.9645692383053,10.0,40.42253521126761,28.52522592459232,0
18.41216216216216,21.194781212970486,18.08579694283231,1,2,51.707317073170735,10.0,10.0,25.615727257523613,10.0,30.281690140845072,25.53620394144674,0
18.41216216216216,30.44074397401676,22.466656209569656,0,1,25.365853658536587,10.0,10.0,19.946842499498,15.294117647058822,37.887323943661976,25.89984791104281,0
18.41216216216216,21.58852993934393,15.757752305966797,0,2,60.487804878048784,10.0,10.0,31.32355874334649,25.88235294117647,45.49295774647888,26.553087503706426,0
18.41216216216216,27.06025605868871,21.537051735504637,0,1,10.0,10.0,10.0,28.88109484674196,10.0,56.90140845070423,17.39056906881166,0
18.41216216216216,22.365385534621257,16.259917042984565,1,2,23.170731707317078,10.0,10.0,19.86656153545195,10.0,51.83098591549296,25.315520844295868,0
18.41216216216216,33.07471690898068,21.8686439228738,0,2,49.51219512195122,10.0,22.0,24.068674361091112,20.588235294117645,30.281690140845072,26.338337302484454,0
18.51351351351352,20.94458435118633,15.83789062269654,0,2,12.195121951219512,10.0,10.0,17.031128256324003,52.35294117647059,37.887323943661976,10.0,1
18.51351351351352,17.709912525441084,13.99672606376392,0,1,10.0,10.0,10.0,16.419945899946626,10.0,21.408450704225352,21.015010711013648,1
18.51351351351352,35.61359239421667,23.140561074360573,0,5,25.365853658536587,10.0,10.0,23.63982663896777,10.0,34.08450704225352,24.60416993779962,0
18.51351351351352,18.938707429425364,15.2307499979361,0,2,23.170731707317078,10.0,10.0,15.33338833100288,15.294117647058822,22.676056338028168,22.70889284496,0
18.51351351351352,16.04253724021163,13.652184373558956,1,1,10.0,10.0,10.0,18.90382516744901,15.294117647058822,48.02816901408451,27.09833222613637,0
18.51351351351352,20.179049880876605,15.45715401063086,0,2,18.78048780487805,10.0,10.0,16.01104084511154,10.0,23.943661971830988,23.71102724094773,0
18.51351351351352,39.2834482637168,26.393752159724684,1,3,31.951219512195124,10.0,10.0,27.103476658902757,10.0,32.816901408450704,18.444335462887675,0
18.51351351351352,22.181304042647938,15.834175601391188,0,2,42.926829268292686,10.0,34.0,27.187789269066187,10.0,55.63380281690141,21.36904096969068,0
18.51351351351352,25.38246533848905,18.17304687177516,0,3,29.75609756097561,10.0,16.0,23.52554876794244,15.294117647058822,25.211267605633804,10.0,0
18.51351351351352,17.461979888650447,14.745674358922953,0,2,36.34146341463415,10.0,10.0,28.61131272898017,10.0,49.29577464788733,26.724762010463607,0
18.51351351351352,14.491543119649196,12.892409444881467,1,0,45.1219512195122,10.0,10.0,14.612091434763368,15.294117647058822,22.676056338028168,10.0,0
18.51351351351352,23.003670560295056,17.210325636359563,1,2,10.0,10.0,10.0,17.626784577850934,10.0,17.605633802816904,26.13882478870552,0
18.51351351351352,19.20090468367519,15.273207384282983,0,2,31.951219512195124,10.0,10.0,18.820463741053278,15.294117647058822,42.95774647887324,20.895924095174035,0
18.51351351351352,19.31660658084415,15.48676803760781,1,2,12.195121951219512,19.0,10.0,17.94195081474311,10.0,26.47887323943662,26.94503455036301,0
18.51351351351352,22.70728350864305,16.00517272490326,0,0,23.170731707317078,10.0,34.0,19.849891485855878,15.294117647058822,23.943661971830988,26.764546069112654,0
18.51351351351352,21.89827591845771,16.4491708426258,1,2,29.75609756097561,10.0,10.0,16.86442826427792,10.0,34.08450704225352,23.682523082854395,1
18.51351351351352,27.528724209848374,18.57342002502627,0,3,27.5609756097561,10.0,10.0,24.605826515679585,10.0,25.211267605633804,26.6112885633892,0
18.51351351351352,19.04263535662801,13.396590907750712,1,2,31.951219512195124,10.0,10.0,12.811937706591186,15.294117647058822,11.267605633802816,10.0,1
18.614864864864863,23.66278645590925,16.523471268732848,0,2,10.0,10.0,22.0,16.658655526868454,20.588235294117645,32.816901408450704,25.860062944794112,0
18.614864864864863,19.757677609582203,15.03703817272844,0,2,42.926829268292686,10.0,10.0,16.37216954584411,10.0,25.211267605633804,23.495060953387966,0
18.614864864864863,24.19555859688493,15.906459301646755,1,2,20.97560975609756,10.0,10.0,19.29438310592195,10.0,53.098591549295776,25.737835713282635,0
18.614864864864863,21.596001881822552,15.608939166820967,0,1,10.0,10.0,10.0,23.8889739882151,10.0,36.61971830985915,26.610311138923198,0
18.614864864864863,28.62777902170385,30.51551522628018,1,5,40.73170731707317,10.0,10.0,11.017925861138476,10.0,18.87323943661972,17.67848465568922,0
18.614864864864863,25.515828190607493,19.699814484809103,1,2,10.0,10.0,16.0,23.59494551309119,10.0,49.29577464788733,24.961099160745547,0
18.614864864864863,19.123468188896744,19.739299854111703,1,1,18.78048780487805,19.0,34.0,37.32203671747811,10.0,48.02816901408451,25.977603382299822,1
18.614864864864863,19.04263535662801,16.402998434973565,1,2,10.0,10.0,10.0,37.46070402187844,10.0,17.605633802816904,25.99051632357995,0
18.614864864864863,26.0617328365456,19.722741473436415,1,3,19.87804878048781,10.0,16.0,17.190342993997444,15.294117647058822,53.098591549295776,10.0,0
18.614864864864863,21.577661659375025,15.937877767543451,0,2,45.1219512195122,10.0,34.0,27.531367225935345,10.0,55.63380281690141,20.426198887269145,0
18.614864864864863,22.263268987413426,15.547057526220383,0,2,42.926829268292686,10.0,28.0,26.928792956233927,10.0,55.63380281690141,21.05761024053323,0
18.614864864864863,20.102971921094277,15.707652590077473,0,1,12.195121951219512,10.0,10.0,23.17823843447845,15.294117647058822,35.352112676056336,26.63449977073933,0
18.614864864864863,19.04263535662801,15.19041548090656,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,16.173781117872338,0
18.614864864864863,15.120997667848258,13.768093038285947,0,2,49.51219512195122,10.0,28.0,18.83384996434235,10.0,34.08450704225352,10.0,1
18.614864864864863,21.002322088521133,15.46660077909304,0,2,10.0,10.0,10.0,17.198009242862184,10.0,35.352112676056336,26.624320539581277,0
18.614864864864863,19.77624425452908,15.53389573645285,0,2,14.390243902439025,10.0,16.0,16.39941175435033,10.0,34.08450704225352,26.833777014716954,0
18.614864864864863,27.04870851122175,19.910084690692045,1,2,12.195121951219512,10.0,10.0,24.08307110080388,10.0,49.29577464788733,24.626960716143245,0
18.614864864864863,19.620691997474133,14.312184444321264,1,0,53.90243902439025,10.0,16.0,27.44573605426884,10.0,32.816901408450704,25.547436637056663,0
18.716216216216218,26.64273296988329,18.92305660159286,0,1,40.73170731707317,10.0,10.0,17.317811509030754,10.0,20.140845070422536,20.934105647502594,0
18.716216216216218,16.12042657998878,14.66925106349856,0,2,75.85365853658537,10.0,10.0,28.96673086726762,10.0,34.08450704225352,18.97341578404125,0
18.716216216216218,19.927268061596983,15.254844564687955,0,2,23.170731707317078,10.0,10.0,16.257867109808007,10.0,23.943661971830988,22.65450217176774,0
18.716216216216218,21.652607506660598,15.371390090210152,0,1,18.78048780487805,10.0,10.0,15.822986995040026,25.88235294117647,25.211267605633804,26.0594275877334,0
18.716216216216218,31.774825340199804,21.60370983206924,0,2,51.707317073170735,10.0,22.0,24.978361514301536,20.588235294117645,29.014084507042256,26.16654357752014,0
18.716216216216218,19.04263535662801,16.012390480582233,1,2,10.0,10.0,10.0,38.3559591813812,10.0,17.605633802816904,25.998904976904782,0
18.716216216216218,14.48769393716021,16.308318463420015,1,1,62.6829268292683,10.0,10.0,33.80483042720982,15.294117647058822,25.211267605633804,28.147457888775158,0
18.716216216216218,28.763632521315163,22.15554971111287,0,1,31.951219512195124,10.0,10.0,20.895917790012533,15.294117647058822,39.15492957746479,26.097362614249707,0
18.716216216216218,22.20938043256761,16.899325281368636,0,2,15.48780487804878,10.0,16.0,25.95999346734741,20.588235294117645,46.760563380281695,10.0,1
18.716216216216218,33.9865203138719,31.44098010517638,1,3,15.048780487804878,10.0,10.0,19.61708375424913,15.294117647058822,29.014084507042256,10.0,0
18.716216216216218,10.846367302578448,15.33954705044999,1,2,27.5609756097561,28.0,16.0,37.19233641586781,15.294117647058822,37.887323943661976,10.0,0
18.716216216216218,22.914460095550297,17.110126204580915,1,1,40.73170731707317,10.0,10.0,28.838698644083784,15.294117647058822,50.563380281690144,10.0,0
18.716216216216218,21.533282849501997,15.09488636162607,0,1,14.390243902439025,10.0,10.0,15.780522171240769,36.47058823529412,32.816901408450704,10.0,1
18.716216216216218,26.08097874899053,18.916051132845624,0,2,27.5609756097561,10.0,28.0,23.36633402996084,10.0,53.098591549295776,10.0,1
18.716216216216218,18.39529343098013,14.341798471298215,0,2,38.53658536585366,10.0,10.0,16.92090592772492,10.0,23.943661971830988,24.160733905906252,0
18.716216216216218,19.64310782491,15.862515906777732,0,2,29.75609756097561,10.0,10.0,17.87076876957405,10.0,37.887323943661976,26.203816690944866,0
18.716216216216218,23.035143287705004,16.623139983182156,1,2,18.78048780487805,10.0,10.0,28.41535737855894,15.294117647058822,30.281690140845072,27.01704955190692,0
18.716216216216218,23.908002022707663,17.045166403470184,0,1,20.97560975609756,10.0,10.0,18.211586300353822,20.588235294117645,29.014084507042256,21.7040471949515,0
18.716216216216218,11.53718234810195,15.583040161149368,1,2,25.365853658536587,28.0,16.0,37.66519067651278,15.294117647058822,36.61971830985915,17.255242234060628,0
18.716216216216218,16.92784921267865,14.939492327596476,0,1,10.0,10.0,10.0,22.055285847249795,10.0,26.47887323943662,39.64695535300356,1
18.716216216216218,19.04263535662801,14.923464664250528,1,2,31.951219512195124,10.0,10.0,34.24682519998643,15.294117647058822,26.47887323943662,24.932523734554582,0
18.716216216216218,27.05663329869908,18.376523895842595,0,1,45.1219512195122,10.0,16.0,16.27573653665782,10.0,21.408450704225352,22.063467207752275,0
18.716216216216218,20.174747853388915,17.854616474173525,1,2,10.0,19.0,22.0,17.444572978428972,10.0,20.140845070422536,10.0,1
18.81756756756757,21.887407638488806,15.743316794608855,0,0,31.951219512195124,10.0,10.0,19.55455024336136,10.0,34.08450704225352,24.22032777422768,0
18.81756756756757,12.93398274660555,12.536828834226316,0,2,23.170731707317078,10.0,10.0,31.31943387879776,10.0,23.943661971830988,19.660388600289853,0
18.81756756756757,40.36121936063318,30.78448276878769,0,3,12.195121951219512,10.0,10.0,15.458497085862994,20.588235294117645,39.15492957746479,25.690817591002,0
18.81756756756757,27.51196894489631,20.99253575560585,0,1,10.0,10.0,10.0,28.562101066497448,15.294117647058822,58.16901408450705,18.347391853545915,0
18.81756756756757,22.877326805656537,17.438321801042328,0,2,51.707317073170735,10.0,10.0,21.72078236080745,10.0,23.943661971830988,24.05304279929014,0
18.81756756756757,26.505973780274577,20.69183131680404,1,3,18.78048780487805,10.0,16.0,15.885225073891302,15.294117647058822,51.83098591549296,26.33095683881284,0
18.81756756756757,17.797311610191024,14.882599429891652,1,2,47.31707317073171,10.0,16.0,18.140495461347264,36.47058823529412,34.08450704225352,10.0,1
18.81756756756757,27.918170908734123,31.037741078346848,1,5,36.34146341463415,10.0,10.0,10.217311598015913,10.0,18.87323943661972,19.21329857441845,0
18.81756756756757,20.69257610940735,16.56295663803545,0,0,14.390243902439025,10.0,10.0,24.09780810192781,20.588235294117645,30.281690140845072,22.95447281365645,0
18.81756756756757,23.75811032813652,16.146980395301853,1,2,23.170731707317078,10.0,10.0,20.227170715670542,10.0,53.098591549295776,26.449389487163096,0
18.81756756756757,20.695066756900225,16.94454239782807,1,1,29.75609756097561,37.0,16.0,28.67350176517258,15.294117647058822,46.760563380281695,25.16328825424424,0
18.81756756756757,25.36412511604153,19.793539165169847,0,2,45.1219512195122,10.0,10.0,20.08337806775981,25.88235294117647,29.014084507042256,21.676988139657865,0
18.81756756756757,16.902942737749914,14.729115978247666,0,2,36.34146341463415,10.0,10.0,27.6815213960183,15.294117647058822,50.563380281690144,26.598017718508,0
18.81756756756757,21.91389907091301,17.015764663424967,0,2,14.390243902439025,10.0,16.0,18.234655088310262,25.88235294117647,32.816901408450704,26.019094637224864,0
18.81756756756757,21.67887251658545,21.16215301406165,0,3,20.97560975609756,10.0,16.0,27.742422221145414,10.0,21.408450704225352,20.318281277953687,0
18.81756756756757,27.70714513933789,31.433656206031543,1,5,40.73170731707317,10.0,10.0,10.039067793618118,10.0,20.140845070422536,18.630020901461272,0
18.81756756756757,27.198826628292245,20.13309211247905,0,0,12.195121951219512,10.0,10.0,16.458623272539132,20.588235294117645,40.42253521126761,26.381226673176087,0
18.81756756756757,19.04263535662801,13.948218499862602,1,2,10.0,10.0,10.0,34.38491600091815,10.0,23.943661971830988,22.92482563432588,0
18.81756756756757,21.527169442019485,16.101232561513086,1,2,31.951219512195124,10.0,10.0,17.817392339990942,20.588235294117645,51.83098591549296,26.13432479379772,0
18.81756756756757,22.06084727299257,17.44638870444824,1,0,14.390243902439025,10.0,16.0,19.453159614582685,10.0,39.15492957746479,22.59171475318979,0
18.81756756756757,21.954655120796403,16.701686147923894,1,2,18.78048780487805,10.0,10.0,29.901941183223887,20.588235294117645,30.281690140845072,25.76037414918759,0
18.81756756756757,22.255117777436745,18.71894271673021,1,2,47.31707317073171,10.0,10.0,23.20560354353709,10.0,46.760563380281695,21.13846732553068,0
18.81756756756757,27.5939338896618,19.07791991829312,0,2,10.0,46.0,10.0,17.896537395221824,10.0,15.070422535211268,23.65421310049169,0
18.81756756756757,23.999250289946588,16.897202412051293,0,3,25.365853658536587,10.0,10.0,12.497226680812435,20.588235294117645,40.42253521126761,27.24100736446438,0
18.81756756756757,20.20327708830729,15.239772192534812,0,2,10.0,10.0,16.0,17.021463822491697,10.0,34.08450704225352,26.92402227678008,0
18.81756756756757,22.10816957535718,16.958765622254276,0,1,18.78048780487805,10.0,10.0,16.61775566180792,15.294117647058822,27.74647887323944,21.453561358996478,0
